마트사무직,1
드레스 디자이너,1
아파트 보안요원,1
수영장 관리,1
광고편집,1
제조업종사,1
전자회사 서비스센터 직원,1
"영업부,사원",1
"미술교사,코이카봉사 단원",1
건설단순종사,1
연기 강사 및 배우,1
사무직(여행사),1
온라인 쇼핑몰 운영,1
출판물마케팅업무,1
부설연구소,1
회사원(제조업 사무원),1
"커피숍운영,자영업",1
건설 현장 노무직,1
하수처리장 운영,1
당구장,1
사무직(경리),1
"대담자 상담지, 펜, 미술도구",1
제조업 경리 사무원,1
장애인 복지관 원무과 근무,1
HW engineer,1
고교 국어선생님,1
개인과외교사,1
네트워크비지니스,1
여성복디자이너,1
공장자동화(FA)프로그램 설계직,1
면세점 판매 담당,1
YBM 시사영어사,1
정보통신 관리직,1
축제기획자,1
자동차회사,1
원통 연삭.센타레스 연삭,1
PCB,1
대학졸업 후 동일 업종,1
화학공장사원,1
초등학교 교장,1
시스템 유지보수,1
호텔부지배인,1
정무직공무원,1
주점 서빙,1
구두매장판매직,1
가구회사다님,1
보험사,1
제품 디자이너,1
건축기계설비엔지니어,1
여론조사 관리,1
휴대폰 수리,1
이벤트회사 화훼장식가,1
건설회사 시공관리,1
전시디자이너,1
응담거절,1
전기 설치 기사,1
수송원,1
일반회사의 관리업무,1
"양식업,미역",1
건설노동자(3년),1
비디오 테이프 대여업,1
동아일보사 출판부,1
문화센터강사,1
농업(현 동일),1
조명 디자이너,1
일반내과 의사,1
방적공장 기계공,1
자영업(자동차부속대리점),1
학교보조교사,1
중소기업 경리 직원,1
전자제품회사 생산직 직원,1
증권회사 일반 직원,1
마트에서 판매 배달,1
용역회사 관리자,1
건설원,1
내과과장,1
배달부,1
환경연구원,1
건설일반공,1
자동차 생산직,1
음악과 겸임교수,1
회게사무소 사무원,1
앗세서리 자영업,1
기업체 사무직,1
식품조리원,1
"매장문화재 조사원(재단법인 5년근무),박물관 기간재 연구원4년",1
에넥스 관리직,1
농구교실코치,1
장례용품납품,1
직업상담,1
중매인,1
회사경리사무원,1
켄텐트 기획자,1
약품회사 자재관리,1
학교급식 관리자,1
일반행정직,1
중국어 관광 통역 안내사,1
옷(제조),1
광고회사 종사원,1
화학관련 연구직종사,1
단열시공원,1
반도체 공정 엔지니어,1
투자자문회사 종사,1
도시가스공사장,1
어린이스포츠단강사,1
대학교강사,1
호텔관련사무원,1
정보통신부,1
가구제작원,1
물류직원,1
식품(라면)영업,1
상동,1
화장품 미용연수,1
외항선 선원,1
일용직 단순노동,1
직장(회사원),1
음식점 서비스,1
산학협력단(계명문화대학)연구원,1
건설현장노동자,1
주류기계 조작원,1
자동차 부품공장,1
베이커리 점원,1
한원강사보조,1
제조업에서 생산직에 근무(구체적거절),1
시민단체 상근활동가,1
물류센타 물품운반직,1
직물공장에서 일함,1
장애인 복지시설 종사자,1
가죽모피 디자이너,1
기업체 행정 사무원,1
"식당보조, 서비스업",1
우유배달원,1
의류(거절),1
서비스업(영업),1
택배회사,1
자영업(플라스틱 사출),1
제과점,1
건축사 사무실 근무,1
사무직 - 교육프로그램 운영,1
이벤트행사 진행자,1
뉴스AD,1
무용 교사,1
일용노동자(일용직),1
조무사,1
덤프트럭 운송원,1
구두수선공,1
OAP디자이너,1
백화점 VIP 라운지,1
(주)코카콜라,1
정유회사 기획팀 사무직,1
국립 경주문화재 연구소 연구원,1
샷시설치하는일,1
재고관리사,1
구청공무원,1
기업사무직,1
체육학원강사,1
제약회사 생산기술 파트,1
댄스강사,1
pc 수리기사,1
학원 영어 강사,1
여행가,1
플래스텀 엔지니어(중공업),1
교수(휴직중),1
통신공사기사,1
관광버스운전원,1
주식 펀드 매니저(증권회사),1
식당 홀서빙,1
IT개발,1
"식량서비스업,서빙",1
선유기계조작원,1
현업계속,1
전장부품개발,1
인사과 사무직,1
내선전기 작업원,1
system engineer,1
영업관리(건설자재),1
회계관련업무,1
무용학원운영,1
시공회사(공사담당),1
아나운서/리포터,1
통신엔지니어,1
세차장청소원,1
전기공사 기사,1
타회사 디자인팀,1
인테리어 전기기사,1
수질검사 덤 사무원,1
개인회사 근무,1
제품생산원,1
금융상품 영업업무,1
농약회사원,1
백화점의류판매원,1
설비회사 회사원,1
음식점 배달원,1
육가공생산직,1
서비스업(수퍼마켓캐샤),1
신발가게 운영,1
굴삭기 운전,1
직접군인,1
제과제빵,1
회사원(내근사무직),1
"CCTV수리,LCD생산기술",1
광택기사,1
가발공장,1
"박물관 학예사, 대학교 시간 강사",1
LG 정도경영 TFT부사장,1
품질업무,1
수도 설비 보조,1
선원(갑판원),1
정보보안,1
수학교사. 방송구성작가,1
분식집운영,1
경륜경정클리닉 전문상담사,1
보험영업(설계사),1
해양조사및 시료분석,1
생명연구원,1
병원 원무과 직원,1
전산회로 개발팀,1
종합건설사 기사,1
NIA,1
"대학교수, 무용수",1
기타학원강사,1
자동차 부품 판매업,1
철도기관사,1
"웹, 패키지 디자이너",1
운수업(개인택시),1
서비스직(마트),1
케이블TV 송충실,1
건축공학기술자,1
착암기 기사,1
신발제조업체 생산직,1
공사장 잡부,1
외국근로자,1
일반회사 인사/총무/회계,1
보험상품판매원,1
대학교 행정 교직원,1
없다(전업주부),1
현장 기술자,1
"자동화 부품,생산공장",1
"항공서비스,에어코리아",1
A/S 기사,1
IT기업 임원,1
미용실 데스크,1
회계관련 종사자,1
전자제품 관리직,1
"신제형 개발, 업체 샘플 대응(미팅)",1
피아노 제작,1
모피회사 운영자,1
물류팀,1
에너지진단전문가(동일),1
관광 버스기사,1
제조 단순 노무원,1
학예보조원(일용직 근무자),1
미용서비스,1
전기 수리원,1
세무서,1
조선소 기술부,1
국제 포워딩,1
건설회사 공사 담당,1
상조회사 도우미,1
"리포터,전문MC",1
반자동 조립원,1
거래처 영업관리,1
자영업(식당운업),1
카페 매니저,1
건설회사의 시공관리(건축기사),1
비서사무직,1
화공약품 생산 기계조작원,1
이러닝 콘텐츠제작,1
타이어 제조회사 기능공,1
"전업주부, 파트타이머(모니터링)",1
기계부속품 판매사원,1
TM상담원,1
회사원(외국어강사),1
고교 교사,1
라이브 음향 엔지니어,1
페인트 대리점 운영,1
군 법무관,1
생산력,1
기계 정비 A/S기사,1
직업군인(하사관),1
어린이미술학원 운영,1
카페에서 커피 뽑는 일(커피머신),1
"임상심리 전문가로 일한지 17년됨,이전에는 대학원생",1
선박공,1
네일아트 숍 운영,1
분식집 자영업,1
경리과,1
회사경리사원,1
플랜트건설현장,1
호텔 서비스업,1
기업분석가,1
공업기계 조작원,1
제조업근무,1
연출부,1
"신발처방사, 의지보조기기사",1
건축회사 감리,1
플라스틱 금형제조,1
공공기관근로,1
도배 보조,1
디스플레이어 (동일),1
조작원,1
레저학과 교수,1
현대자동차,1
무역실무원,1
선박기계 조립원,1
"학원강사,구매 매입관리직",1
전업주주,1
"정육가공, 식품판매, 독서실관리,매장운영, 전산 등",1
"제조회사,사무직",1
직업군인(지속),1
현 동일 직종,1
"넥센타이어 품질팀,사무원",1
자동차부품생산,1
자산운용가,1
손해 사정사 직원,1
객실 승무원,1
속옷판매원,1
프렌차이즈 서빙원,1
산업용가스기계 제조원,1
제약영업사원,1
건설회사 관리사무소,1
팬매직,1
공공기관 직원,1
공부방 선생님,1
코디네이터(병원),1
잠수관련,1
"선생,교사",1
동일한 업무 수행,1
닥토설치원,1
박물관 직원,1
웨딩홀 주말알바,1
캐셔알바,1
건축캐드강사,1
일러스트 작가,1
검표원,1
군 공무원,1
주차표 징수원,1
"웹, 편집디자이너 병행중",1
일반기능직공무원,1
미싱재단사,1
배송업,1
"도.소매 판매업,옷",1
제조업(임가공),1
노가다(현장 일용직),1
공작기계설계사,1
택시운전기사(영업용),1
철근콘크리트공,1
일반기업마케팅담당,1
조선 수리업 사무직,1
웅진코웨이,1
책임연구원,1
반도체 연구원,1
마라톤 선수,1
방송관련 회사원,1
자동차영업직,1
선덕여자중학교 음악교사(기간제),1
전기설치원,1
경영학과 겸임교수,1
자영업(전자대리점),1
정보통신장비유지보수,1
유선통신 대통기사,1
조감독보조,1
수질사업운영 사무원,1
패션 소재 연구원,1
용접및 취부,1
옷가게자영업,1
고등학교 음악교사,1
악세서리 디자이너,1
영상편집 기사,1
"자영업,슈퍼 소매업",1
직업군인(대위),1
뮤직비디오 감독,1
통신장비 A/S기사,1
도슨트,1
자동화 부품회사 사무원,1
공사현장,1
방사선 기사,1
여행 사무원,1
안경도매업,1
출판사 편집원,1
온라인 신문사 기자,1
생명보험회사(대한교육보험),1
조경설계자,1
"패키지디자이너, 광고디자이너",1
미술심리치료사,1
피자메이터,1
자동차 회사 생산직,1
컴퓨터학원선생,1
사무기기 설치기사,1
복싱선수,1
교육강사 및 인원채용 영업 업무,1
토목측량기사,1
결혼 상담원,1
"캐드, 실험도구, 현미경",1
자동차 회사 설계 연구원,1
직전직업 현재직업과 동일함,1
특공무술사범,1
참치회 과장,1
(managing editor)편집장,1
"대표, 본부장",1
세무직공무원,1
건설업 관련 사무직,1
제조장비개발,1
컴퓨터AS기사,1
은행 전산담당,1
건설 사무원,1
회사원(일반 기업체),1
아가방 사무원,1
호텔안내,1
지역건강센터 연구원,1
군인(육군 항공 정비사),1
전자부품(디스플레이)연구원,1
"생산직 기계,회사원",1
뷔페 주방장,1
인터넷 쇼핑몰 운영,1
식품영양사,1
전기공학도,1
사단법인 협회 소속원,1
일본어교사,1
섬유회사 근무,1
관제사,1
교육업계 종사(기업교육 컨설팅 등),1
생산관리부,1
"신호, 전기통신",1
자동차부품회사 사무직,1
정보시스템 해외사업컨설팅 및 타당성 조사,1
"금융업, 운전기사",1
신발조립제조원,1
대학교 행정지원,1
요철영업,1
백화점 매장업무,1
노숙인사회복지사,1
"귀금속공예, 의류광고 편집디자인",1
"글쓰기,논술 교사(방문지도)",1
샷시공장다님,1
은행 금융영업,1
매장 점원,1
(singapore)레스토랑 웨이트리스,1
도로운송사무원(버스회사),1
잡화디자이너,1
"미술가,디자이너 등 예술계 종사자",1
호텔 영업원,1
영업사원(구체적으로는거절),1
제조업근로자,1
보험회사직원,1
판매사원(의류),1
건설분야 사무원,1
IT업계종사,1
공인회계사,1
무대세트 보조,1
취업준비,1
선박설계자,1
한국전자통신연구원 연구원,1
고객상담원,1
해석컨설팅,1
"인사,교육 담당 사무원",1
간호 (공무원),1
이전 직업없고 최초의 직업,1
절삭공구업체 근무,1
보안 장비 기사,1
조경직원(조경기사),1
운전업무(철도차량),1
조리실장,1
버섯농장,1
사기업 시운전,1
자영업(도매업),1
"건설,목수",1
물류관리원,1
건축자재운반,1
캐드 설계원,1
행정직(학교),1
회사영업사원,1
영업직(구체적 거절),1
"화장품,외판원",1
왁싱,1
CAD,1
측정기사,1
sales,1
금융권 재무설계사 및 텔러,1
경영지원팀 관리자,1
생산관련 사무원,1
건설단순업,1
도시철도기관사,1
컴퓨터 관련 업무,1
거절(제약회사 기술쪽),1
자영업(유통),1
직물공장검수원,1
통신상담직,1
생산직(설비 오퍼레이터),1
도배 기술직,1
제약업,1
유치원정교사,1
건축감리,1
내선공사(전기공),1
새마을금고,1
장학사,1
상수도 경영 사무원,1
"기획, 홍보",1
차량정비회사 영업부,1
기업체 사무직원,1
역무원,1
대기업 경영기획 사무원,1
회사CEO,1
언구원,1
의사레지던트,1
수처리연구원,1
자동차 튜닝,1
공업 기계설치,1
체육학원 운영(검도학원),1
생산제조직,1
건설현장노동,1
동일고무밸트 생산부분장(관리직),1
전기공사설치원,1
개인사업(광고제작),1
인쇄소 근무,1
무용가,1
설계 사무실,1
영업서비스직,1
이사전문 회사 이삿짐 배달원,1
연극영화뮤지컬 입시강사,1
홈패션 영업,1
"시스템 설계, 분석",1
자전거 판매점,1
서비스업종사자,1
선박업,1
약국운영,1
주간신문 취재기자,1
핸드폰 펌웨어 개발,1
출판프리랜서,1
영업사원(통신업체),1
철골시공,1
휴대폰 악세사리,1
제조업 기계 가공직,1
회사 설계부,1
웹 프로그래머,1
전기기기업체 수리원,1
딥러닝 연구원,1
서비스업체 판매영업부 직원,1
심리사(상담),1
학원상담실장,1
회계부서사무직,1
it 개발,1
생산검사,1
회계 및 행정업무,1
매장직원,1
다른 회사 생산직,1
건설업 관리자,1
쌀집 배달원,1
용역업체 근무,1
건강식품영업사원,1
고압가스 설비업,1
"의료기 회사,영업사원",1
영업 사무원,1
증권회사 관리팀(고객 창구),1
가구수리,1
"보험회사근무(영업소장, 관리직)",1
백화점의류판매,1
조경 디자인,1
기계제작 생산직,1
쌀 판매,1
에어로빅 강사,1
"프로젝트 사업관리, 솔루션 전략팀",1
무직(구직자),1
삼성전자 콤푸 근무 개인업체 기계조립,1
감정평가사,1
사무직(해외사업부),1
기간제 사서,1
휴대폰 제조회사 디자인팀,1
역사전공교육,1
공무원(계장),1
의류매장계산원,1
컴퓨터 조립 판매업,1
주임 신부,1
산업안전 컨설턴트,1
건축회사 사무원,1
"디자이너,무대미술가,커피숍사장,대학강사",1
의료행정사무원,1
경영지원관련 사무원,1
택시,1
군인조종사,1
자영업(정육점),1
회사원(운송 관련 사무원),1
군인(장교)-헬기조종사,1
건설기계 관라,1
측량업(GIS 구축을 위한 측량 및 도면화 작업),1
철강회사,1
성직자(천주교),1
내과 간호조무사,1
엔터테이먼트,1
검찰 공무원,1
컴퓨터프로그램어,1
철강회사 현장직,1
"그래픽 디자이너(편집,웹) 등",1
기록물관리전문요원,1
사상공,1
같은 직업으로,1
도시락카페 직원,1
농산물 품질평가사,1
영업부서판매원,1
Pc조립,1
피아노학원,1
자영업(판매업),1
중소기업 기술직,1
수출업체,1
PD(방송제작사),1
반도체. 전자부품 개발 엔지니어,1
자영업-철물점운영,1
상품진열사원,1
유아체육강사,1
분식가게운영,1
강사.연구원,1
일반판매원,1
법원사무원,1
여성의류 판매업,1
상담전문가,1
농업(고추하우스),1
건설회사 현장관리업무,1
"토목설계 담당자, 시공담당자",1
도로설계,1
겸임 교수,1
중소기업영업직,1
리스크매니저,1
해외영업 및 개발관리,1
국영기업체 부장급정년,1
"자영업,유통업",1
연구소 S/W 엔지니어,1
베이커리,1
외국계 소비재 회사 마케팅,1
프라스틱 기계 조작원,1
일반총무부 사무원,1
"토양, 지하수 연구원",1
건설회사 현장 일용직,1
건설회사 건축직,1
동화작가,1
자영업(구체적으로는 거절),1
토목공사시공,1
생산관리영업직,1
외식업체 알바,1
오락실경영,1
지게차 운전,1
전자제품 A/S기사,1
캠프 지도자,1
생산관리원,1
"방송카메라, 편집",1
보일러 수리공,1
사무실 사무원,1
개업의사,1
자영업(과일과게),1
병원조리사,1
화학제품제조업 연구원,1
호텔시설팀,1
조선소 취부사,1
분식집 식당운영,1
벤처캐피털 애널리스트,1
시스템소프트웨어개발자,1
대형마트 판매사원,1
공채 개그맨,1
자영업(꽃가게),1
제3공장에서 일했다고 함,1
건설현장 감독원,1
항공 정비사,1
환경운동(활동가0,1
외식산업종사,1
비석제작,1
양장제조 기능원,1
통신사 핸드폰 판매원,1
야구르트 배달,1
회사원 (온라인광고 상품 기획),1
운동 트레이너,1
보일러판매,1
건축사무실,1
금융업 종사,1
도시 계획 관련 엔지니어링 근무,1
노점상(과일장사),1
"대기업 연구원, 사관학교 교수",1
"카메라 기자 조수,오디오맨",1
"교육행정, 사무보조",1
보석디자이너,1
모델러,1
가게(판매직),1
건설업 막노동,1
"피아노 학원 강사, 조교, 축가 아르바이트",1
건설현장 관리원,1
PCB 생산직,1
유치원 교사. 간호사,1
행정관,1
총무과 사무원,1
컴퓨터 강의,1
기계공학시험원,1
ARS관리,1
전자제품 영업 판매원,1
TM,1
물류회사,1
수질분석기사,1
규장각 연구원,1
Producer,1
제조 공장,1
"기자, 출판인, 대학 교수 등",1
어업종사,1
동일(강사),1
해당사항없음,1
사무판매직,1
음식점자영업,1
제조회사 경영사무원,1
롯데월드 유기팀,1
전기관리자,1
캐스터,1
롯데월드진행자,1
IT업 회사원,1
생명과학 연구원. 제약회사 연구원. 제약사 팀장.,1
공무원(교육),1
운전원(버스운전원),1
전기. 전등기구 판매,1
냉난방설비기사,1
"도배, 장판설치",1
회사원(자동체제조),1
전자엔지니어,1
외벽 도장공,1
우유대리점 납품업,1
게임 3D모델러,1
녹,1
미용보조,1
"디자이너,마케팅",1
임상병리자,1
테크니션,1
호텔 외식업체,1
보안 경비,1
빌딩청소업무,1
배우 스토리텔러,1
동일 업종 환경 연구원,1
휴대폰영업사원,1
"홍보,마케팅 기획,일시적",1
마케팅회사,1
태권도 지도자(사범),1
일반행정사무원,1
귀금속세공원,1
회사 경리사무원,1
실내건축기사,1
금형가공원,1
의류공장운영,1
후원티 개발(영업),1
산업용기계제작원,1
섬유제조공,1
처음직업,1
"건축설계, CAD, 인테리어",1
농산물납품업,1
통신판매,1
증권사 지점영업,1
건축회사 구조설계,1
화장품(올리브영) 판매랑 판매사원,1
분석원,1
"사회교육강사, 지역신문기자",1
서비스업(판매) 판매원,1
지재관리사무원,1
회사사원,1
일반기계조립원,1
엔지니어 현장감독,1
웨딩싱어,1
연기,1
식품 판매직,1
목공업(건설업),1
생산직(일반기능공),1
쇼핑몰운영,1
의류대리점운영,1
연구 교수,1
pc방 운영,1
병원 행정 업무,1
"PD, 사진기사",1
군조종사,1
국책 연구소의 연구원,1
종교인,1
유통회사 사무원,1
대학직원,1
청담사,1
섬유공장,1
외식업(바리스타),1
의료서비스직,1
조선소 생산직,1
제분회사,1
전기설비,1
제조업(유통업),1
대리점,1
정육점 판매직,1
자동차회사 사무직,1
금융업  일반사무원,1
인사총무팀 사무원,1
부동산중개,1
총무관리사무원,1
출하준비,1
플레스공,1
정비ㅏ,1
보험텔레마케터,1
행원,1
문화복지 전문인력,1
운동 선수,1
가구 판매직,1
시각디자인(조형물),1
페인트대리점근무(판매원),1
"방송, 컨텐츠 유통관리업무",1
웨딩홀 계약전담,1
언론인(신문사 편집담당),1
신규사업기획,1
종합병원외래,1
실내장식업,1
영업집,1
중식음식,1
기계부품 영업사원,1
전기회사 엔지니어,1
헬스장,1
"생명보험회사, 관리직",1
방과후지도사,1
철근팀,1
중앙고속집배원(T&S 합병),1
통신사 영업직,1
가구 판매원,1
연구 및 여론조사 기관 연구원,1
기업체(건설기계) 연구원,1
보석상운영,1
매장 아르바이트,1
계명대학교 산학협력단 지능형자동차부품연구센터 선임 연구원,1
행정사무종사자,1
목재 회사,1
스크린골프 국내 제조사,1
철도차량 제작 업체,1
"광고, 웹디자이너",1
새누리당 원내대변인,1
식품위생모니터링,1
동일 = 교사,1
(컨설팅회사)회사경영,1
상설전시기획,1
롯데자산개발 영업팀 고객상담업무,1
프리랜서 통역사,1
프로 래미 동일천,1
축구 운동선수,1
보안원,1
서비스직 알바,1
소프트웨어개발,1
"공무원,전기직종",1
컨테이너 운송업,1
판매용,1
해외마케팅,1
락 밴드,1
항해사(선원),1
정밀 연삭 사업부,1
"총무,인사,노무",1
일반생산회사,1
영업직사원,1
생산직(금속가공기계조작원),1
자동차부품 생산직,1
보험영업관리,1
중학교 양호교사,1
DB관리자,1
메디아이 산부인과 과장,1
학원 보조 강사,1
시스템관리자,1
품질검사,1
화장품외판,1
"제품개발, 설계",1
토목 엔지니어링,1
악단 활동,1
"제조업체,기능직",1
생활체육 지도사,1
공직생활,1
소인국 테마파크,1
학교급식 근무,1
대기환경기사,1
"군인(헬기조종사), 기장(헬기사업체)",1
없다(계속같은부서에서 일했음),1
Dba,1
초.중.고 방과 후 강사,1
대학행정실 사무원,1
s/w 영업.기획 총괄,1
연구소 근무,1
건설회사 공무직,1
"강사,사무원",1
공사직 일용직,1
프리랜서(통번역 업무 및 강의),1
일본어 강사,1
폐기물 처리 사무원,1
한전KDN,1
백화점 상품판매원,1
찜질방 안내원,1
전기공사업체 직원,1
식품기계 조작원,1
기술학원 강사,1
"회계, 사무원",1
통역사/국제스포츠협회 관리자/테니스선수,1
편집자. 학원강사. 방송작가,1
제주회사 사무직(경리),1
소형트럭 운전원,1
현장소장,1
연구실업무,1
영양상담사,1
빵제조기계조작원,1
농협유통,1
방송기자,1
포장디자인강사,1
대부계 일반 직원,1
전문대학 행정직원,1
슈퍼바이저,1
염색회사 총무 사무원,1
자영업(식당업),1
"석사후 인턴연구원,기간제 근로자",1
자동차공학기술원,1
마트사원(판매원),1
철강회사 공장근무,1
촬영장 엑스트라,1
점토교육생,1
상담보조,1
출판사 편집장,1
컴퓨터 모니터 영업,1
서울메트로,1
단순노동직,1
연구원 (설계),1
공군조정사,1
피아노학원 강사,1
에이전시매니저,1
병역특례 연구원,1
포토샵강의,1
도자유리작가,1
금속가공기계조직원,1
"작가, 기획자",1
피부맛사지사,1
전산원,1
응급구조사(병원),1
놀이공원 사무직,1
경리(의류제조업),1
상급종합병원 간호사,1
화학(한화),1
건물관리,1
스키 강사,1
무역 회사,1
통계 데이터 관리 업무(대학원 내 연구센터 조교),1
캐릭터 디자이너,1
부총장,1
보습학원 강사,1
에스컬레이터 기사,1
"열차 정비사, 열차 기관사",1
단기 하사전역(중사),1
"농구선수, 코치",1
"서비스업, 영업",1
인터넷 설치 기술자,1
판매원(의류판매),1
계약제 교사,1
정비원,1
공장기계생산직,1
건설관리사무원,1
교통수요 예측 업무수행,1
감독(초등학교),1
야채상(배달원),1
법률회사 직원,1
경영지도사,1
제조업->가공부,1
사진관  운영,1
음식점 스텝리더,1
단순조립원,1
웨딩홀 상담직원,1
국제선 승무원,1
안전요원,1
육고기체인점운영,1
기업 부설 연구소 연구원,1
철판절단원,1
태권도선수,1
환경업체에서 환경기사,1
기능직(제조업),1
학교교사,1
반도체 공장,1
엘리베이터 A/S기사,1
라면(면)생산팀-공정관리,1
악기판매원,1
연극.뮤지컬 배우,1
마취통증의사,1
노파상,1
금융은행원,1
배달직원(음식점),1
선박회사 경영사무원,1
학과 조교,1
예술적 서비스 직업,1
FD,1
해운해난구조대,1
전산 어플리케이션 총괄,1
경영기획실에서 기획업무,1
경리회계,1
공공기관 사회복지사,1
삼호 중공업 팀장,1
공구가게 점원,1
자재부 사무원,1
일어강사,1
"S/W개발, 시스템구축",1
백화점 홍보팀 근무,1
자영업(도소매업),1
증권직원,1
시계수리원,1
주부(없음),1
자동차 운전 정비,1
자동차 영업소 딜러,1
회사원 영업,1
휴대폰 가게 판매원,1
전기기공사,1
건성노동,1
쥬얼리 MD,1
백화점 신발 판매사원,1
주유소,1
유통 및 물류관리,1
내부 감사,1
기업체 마케팅 부서 근무,1
냉동설비,1
가전판매업,1
애니메이션,1
시스템 엔지니어(SE),1
스포츠매장 자영업,1
출판사 편집디자인너,1
수퍼마켓 운영,1
무역회사(무역사무원),1
"금융기관, 회사원",1
금속 가공 제조원,1
디자이너(제품),1
아동미술심리치료사,1
영업직 판매원,1
일식점운영,1
(섬유)의류 공장에서 일함,1
개인회사에서 근무,1
행정실장,1
카페 바리스타,1
관광통역안내사,1
자동차 부품 회사 개발팀,1
세무사무장,1
고등학교 국어교사,1
일용직(도배),1
"연극,연출",1
골프장후론트,1
"자동차정비사, 정육점직원, 렌터카직원, 용산전자상가직원",1
"학생,인턴",1
과일 도매,1
돌봄교사,1
애널리스트,1
크레인운전,1
생산직근무,1
자수디자이너,1
"방송기획, 제작",1
초등선생님,1
운전원(택시기사),1
소셔매니저,1
자동차 관련,1
"가전설치기사(가전제품, 에어컨)",1
Operator,1
농사지었음,1
섬유원사 테크니컬 서비스,1
콜센터 근무,1
파이프오퍼레이터,1
지방공무원,1
신협 근무,1
민간조사원,1
개인회사 사무원(경리),1
무역회사 직원,1
CELL 애니메이터,1
목공(학교졸업후계속),1
서비스 종업원,1
세무사,1
교육청 육상지도자,1
노인요양사,1
의류업체 매장판매직,1
선생님(교사),1
중앙부처 공무원,1
학원마케팅,1
분식집주인,1
보안업체 경비원,1
공기업 근무,1
농촌진흥청 연구원(식량에 관한 연구),1
홍보 사무원,1
건설업(건설현장),1
서점 운영,1
반도체 엔지니어,1
경영전략 컨설턴트,1
"학생,피부관리사",1
일반 제조업체 관리부 근무,1
하드웨어 기술영업,1
품질관리사,1
"건설업,건설 일용직",1
설비 유지 보수,1
전자제품 부품조립원,1
컴퓨터회사평직원,1
해외 영업 파트,1
경찰 공무원,1
마트 점장,1
경영 컨설팅,1
플라스틱 제품 기계 조작원,1
자동차 판매원,1
목수(건설 공사업),1
수제화 종업원,1
회사원(구체적인것 거절),1
세무사무실,1
판매직(신발),1
신발 판매,1
휴먼노이드로봇 제작 및 프로그래밍,1
공익법무관(변호사),1
이삿짐 센터 운영,1
타이어회사 기계조작원,1
전산 판매종사,1
설계사 교육담당(교육팀),1
"물류회사 사무원, 산악협력단 사무원",1
기획자(변동 없음),1
철물영업,1
부동산 개발 실무,1
조연출가,1
대외협력 부총장,1
작곡가. 가수,1
SW엔지니어,1
문화재 발굴조사 및 연구자,1
연구원 (전기 송전 계통 관련 연구분야),1
"박물관 큐레이터, 연구원",1
제품 검사원,1
시설물유지관리보수,1
소음진동SW 기술지원,1
건축 기계 설비 시공 및 설계 감리,1
컴퓨터as기사,1
제품(패키지) 디자이너,1
전자부품조립원,1
S/W 개발,1
영업판매,1
과일장수,1
전자산업개발자(제품개발),1
대한연구보건원,1
건설회사(시공사),1
건설현장 직원,1
건설노무자,1
물류센터 관리원,1
"저장장치 유동(HDD,SSD),A/S",1
물류업체 직원,1
애견관리사,1
고무원,1
부동산중개업 소장,1
호텔프론트,1
마트사원,1
마트 판매,1
PD(영상제작),1
"대학원생, 무용공연 무용수",1
"수산업계 장영화사업,해조류,미역,다시마",1
심리상담사무소 사무원,1
고고학자,1
뷔페직원(조리사),1
응급실간호사,1
로봇분야 연구원,1
건설회사 관리회계,1
생산 관련 사무원,1
안전관리,1
건축단순직,1
인테리어 디자인 설계,1
동사무소 근무,1
연구소 행정직,1
물류회사 직원,1
방송국 프로듀서,1
일반회사 광고팀 사원,1
총무사무원(인사관리 급여관리),1
매장정리원,1
심사관,1
백화점근무,1
영업마켓팅 사무원,1
건축관련 회사 사무원,1
호텔직원,1
"보험설계사, 영업사원",1
마케팅 영업직,1
통신관련업,1
헬리콥터 조종사,1
병원 중환자실 간호사,1
회사원(회계파트),1
오토바이 A/S 기사,1
건축구조기술사 사무소 운영,1
트럼펫 연주자,1
호텔 프론트케샤,1
3D 모델러,1
없다(가정주부),1
"페인트,잉크 엔지니어",1
부동산 대출영업,1
입학사정관,1
수산물 판매원,1
양식 음식점 서빙,1
한식당에근무,1
실내인테리어 작업원,1
서비스업 종사,1
한국 통신 직원,1
주류제조업체 관리부,1
사무행정원,1
광고대행사,1
"화약관리 취급, 발파",1
금속가공 기계조작원,1
국방부공무원,1
대학원생 석사,1
에너지 히트펌트자영업,1
계리사,1
총무회사원,1
변동무,1
"음악 컨텐츠 사업부 과장, 일반인에서 배우로 전향(현재 겸업)",1
통역번역가,1
물류회사 사무원,1
병원근무자,1
조명디자이너,1
방송활동,1
보험판매원(보험설계사),1
세무서 직원,1
"요식업, 매니저",1
교육업체 마케팅,1
회사 연구소 연구원,1
도금,1
학원(미술)원장,1
메리야스공장 운영,1
전산입력원,1
한살림 매장 캐셔,1
광고회사 마케팅 사무원,1
펌프카 운정,1
음악 플랫폼 서버 개발,1
거절(건설관련있을 했다고 함),1
사무직(청구사무원),1
중앙고속화물집배원(신세계T&S합병),1
"건설현장, 영업직",1
간호직,1
홍보부,1
디자이너(동일),1
중장비기술직,1
학원 원장,1
건설기공사 건설혁장직,1
프레스 공장 직원,1
시청-공무직,1
보조연출자,1
일반 내과 간호사,1
골프,1
컴퓨터설치 수리원,1
식품회사 근무(구체적으로 거절),1
"없다, 동일",1
유람선 승무원,1
웹 개발자,1
견적원,1
기능직 회사원,1
농수산물 자영업(판매업),1
자동차 제조(기아),1
핸드폰 대리점 사무직,1
게임디자이너,1
금형설계,1
"배송,영업직",1
